Time,Datapoint
2013-08-28 2:46:23.329999999999927,66.6667
2013-08-28 2:46:24.229999999999563,65.2174
2013-08-28 2:46:25.149999999999636,63.1579
2013-08-28 2:46:26.100000000000364,64.5161
2013-08-28 2:46:27.030000000000655,68.9655
2013-08-28 2:46:27.899999999999636,69.7674
2013-08-28 2:46:28.760000000000218,70.5882
2013-08-28 2:46:29.610000000000582,68.9655
2013-08-28 2:46:30.479999999999563,65.9341
2013-08-28 2:46:31.389999999999418,68.9655
2013-08-28 2:46:32.260000000000218,68.9655
2013-08-28 2:46:33.1299999999992,69.7674
2013-08-28 2:46:33.989999999999782,64.5161
2013-08-28 2:46:34.920000000000073,60.6061
2013-08-28 2:46:35.909999999999854,65.9341
2013-08-28 2:46:36.819999999999709,66.6667
2013-08-28 2:46:37.719999999999345,65.2174
2013-08-28 2:46:38.639999999999418,61.8557
2013-08-28 2:46:39.610000000000582,63.8298
2013-08-28 2:46:40.549999999999272,68.1818
2013-08-28 2:46:41.430000000000291,68.9655
2013-08-28 2:46:42.299999999999272,66.6667
2013-08-28 2:46:43.200000000000728,63.8298
2013-08-28 2:46:44.139999999999418,64.5161
2013-08-28 2:46:45.069999999999709,68.1818
2013-08-28 2:46:45.950000000000728,67.4157
2013-08-28 2:46:46.840000000000146,62.5
2013-08-28 2:46:47.799999999999272,58.8235
2013-08-28 2:46:48.819999999999709,65.2174
2013-08-28 2:46:49.739999999999782,67.4157
2013-08-28 2:46:50.6299999999992,65.2174
2013-08-28 2:46:51.549999999999272,65.2174
2013-08-28 2:46:52.469999999999345,69.7674
2013-08-28 2:46:53.329999999999927,70.5882
2013-08-28 2:46:54.180000000000291,68.9655
2013-08-28 2:46:55.049999999999272,72.2892
2013-08-28 2:46:55.8799999999992,71.4286
2013-08-28 2:46:56.719999999999345,69.7674
2013-08-28 2:46:57.579999999999927,72.2892
2013-08-28 2:46:58.409999999999854,69.7674
2013-08-28 2:46:59.270000000000437,68.9655
2013-08-28 2:47:0.13999999999941792,71.4286
2013-08-28 2:47:0.97999999999956344,69.7674
2013-08-28 2:47:1.8400000000001455,70.5882
2013-08-28 2:47:2.6900000000005093,74.0741
2013-08-28 2:47:3.5,73.1707
2013-08-28 2:47:4.319999999999709,72.2892
2013-08-28 2:47:5.1499999999996362,72.2892
2013-08-28 2:47:5.9799999999995634,68.9655
2013-08-28 2:47:6.8500000000003638,71.4286
2013-08-28 2:47:7.6900000000005093,70.5882
2013-08-28 2:47:8.5400000000008731,67.4157
2013-08-28 2:47:9.430000000000291,63.1579
2013-08-28 2:47:10.3799999999992,60
2013-08-28 2:47:11.3799999999992,58.2524
2013-08-28 2:47:12.409999999999854,57.6923
2013-08-28 2:47:13.450000000000728,57.1429
2013-08-28 2:47:14.5,57.6923
2013-08-28 2:47:15.540000000000873,58.2524
2013-08-28 2:47:16.569999999999709,58.2524
2013-08-28 2:47:17.600000000000364,60
2013-08-28 2:47:18.600000000000364,63.1579
2013-08-28 2:47:19.549999999999272,63.1579
2013-08-28 2:47:20.5,65.9341
2013-08-28 2:47:21.409999999999854,66.6667
2013-08-28 2:47:22.309999999999491,67.4157
2013-08-28 2:47:23.200000000000728,67.4157
2013-08-28 2:47:24.090000000000146,70.5882
2013-08-28 2:47:24.940000000000509,71.4286
2013-08-28 2:47:25.780000000000655,69.7674
2013-08-28 2:47:26.639999999999418,68.1818
2013-08-28 2:47:27.520000000000437,66.6667
2013-08-28 2:47:28.420000000000073,64.5161
2013-08-28 2:47:29.350000000000364,65.2174
2013-08-28 2:47:30.270000000000437,68.1818
2013-08-28 2:47:31.149999999999636,68.9655
2013-08-28 2:47:32.020000000000437,68.1818
2013-08-28 2:47:32.899999999999636,65.2174
2013-08-28 2:47:33.819999999999709,62.5
2013-08-28 2:47:34.780000000000655,60.6061
2013-08-28 2:47:35.770000000000437,65.9341
2013-08-28 2:47:36.680000000000291,67.4157
2013-08-28 2:47:37.569999999999709,68.1818
2013-08-28 2:47:38.450000000000728,63.1579
2013-08-28 2:47:39.399999999999636,61.8557
2013-08-28 2:47:40.3700000000008,66.6667
2013-08-28 2:47:41.270000000000437,68.1818
2013-08-28 2:47:42.149999999999636,65.2174
2013-08-28 2:47:43.069999999999709,63.1579
2013-08-28 2:47:44.020000000000437,63.1579
2013-08-28 2:47:44.969999999999345,67.4157
2013-08-28 2:47:45.860000000000582,67.4157
2013-08-28 2:47:46.75,64.5161
2013-08-28 2:47:47.680000000000291,61.8557
2013-08-28 2:47:48.649999999999636,67.4157
2013-08-28 2:47:49.540000000000873,68.1818
2013-08-28 2:47:50.420000000000073,63.8298
2013-08-28 2:47:51.360000000000582,63.1579
2013-08-28 2:47:52.309999999999491,64.5161
2013-08-28 2:47:53.239999999999782,68.9655
2013-08-28 2:47:54.110000000000582,69.7674
2013-08-28 2:47:54.969999999999345,68.9655
2013-08-28 2:47:55.840000000000146,72.2892
2013-08-28 2:47:56.670000000000073,72.2892
2013-08-28 2:47:57.5,71.4286
2013-08-28 2:47:58.340000000000146,72.2892
2013-08-28 2:47:59.170000000000073,73.1707
2013-08-28 2:47:59.989999999999782,69.7674
2013-08-28 2:48:0.8500000000003638,68.9655
2013-08-28 2:48:1.7199999999993452,70.5882
2013-08-28 2:48:2.569999999999709,71.4286
2013-08-28 2:48:3.4099999999998545,70.5882
2013-08-28 2:48:4.2600000000002183,70.5882
2013-08-28 2:48:5.1100000000005821,69.7674
2013-08-28 2:48:5.9699999999993452,73.1707
2013-08-28 2:48:6.7900000000008731,71.4286
2013-08-28 2:48:7.6299999999991996,70.5882
2013-08-28 2:48:8.4799999999995634,67.4157
2013-08-28 2:48:9.3700000000008004,66.6667
2013-08-28 2:48:10.270000000000437,68.9655
2013-08-28 2:48:11.139999999999418,64.5161
2013-08-28 2:48:12.069999999999709,61.2245
2013-08-28 2:48:13.049999999999272,57.6923
2013-08-28 2:48:14.090000000000146,56.6038
2013-08-28 2:48:15.149999999999636,61.2245
2013-08-28 2:48:16.1299999999992,63.1579
2013-08-28 2:48:17.079999999999927,61.8557
2013-08-28 2:48:18.049999999999272,60.6061
2013-08-28 2:48:19.040000000000873,61.8557
2013-08-28 2:48:20.010000000000218,64.5161
2013-08-28 2:48:20.940000000000509,66.6667
2013-08-28 2:48:21.840000000000146,63.8298
2013-08-28 2:48:22.780000000000655,63.1579
2013-08-28 2:48:23.729999999999563,60.6061
2013-08-28 2:48:24.719999999999345,65.2174
2013-08-28 2:48:25.639999999999418,65.9341
2013-08-28 2:48:26.549999999999272,64.5161
2013-08-28 2:48:27.479999999999563,63.1579
2013-08-28 2:48:28.430000000000291,62.5
2013-08-28 2:48:29.389999999999418,65.9341
2013-08-28 2:48:30.299999999999272,66.6667
2013-08-28 2:48:31.200000000000728,63.8298
2013-08-28 2:48:32.139999999999418,61.2245
2013-08-28 2:48:33.1200000000008,64.5161
2013-08-28 2:48:34.049999999999272,67.4157
2013-08-28 2:48:34.940000000000509,68.1818
2013-08-28 2:48:35.819999999999709,65.9341
2013-08-28 2:48:36.729999999999563,65.9341
2013-08-28 2:48:37.639999999999418,67.4157
2013-08-28 2:48:38.530000000000655,69.7674
2013-08-28 2:48:39.389999999999418,70.5882
2013-08-28 2:48:40.239999999999782,68.9655
2013-08-28 2:48:41.110000000000582,65.9341
2013-08-28 2:48:42.020000000000437,69.7674
2013-08-28 2:48:42.8799999999992,70.5882
2013-08-28 2:48:43.729999999999563,68.9655
2013-08-28 2:48:44.600000000000364,68.1818
2013-08-28 2:48:45.479999999999563,68.1818
2013-08-28 2:48:46.360000000000582,72.2892
2013-08-28 2:48:47.190000000000509,70.5882
2013-08-28 2:48:48.040000000000873,71.4286
2013-08-28 2:48:48.8799999999992,73.1707
2013-08-28 2:48:49.700000000000728,72.2892
2013-08-28 2:48:50.530000000000655,71.4286
2013-08-28 2:48:51.3700000000008,74.0741
2013-08-28 2:48:52.180000000000291,73.1707
2013-08-28 2:48:53.0,70.5882
2013-08-28 2:48:53.850000000000364,71.4286
2013-08-28 2:48:54.690000000000509,74.0741
2013-08-28 2:48:55.5,72.2892
2013-08-28 2:48:56.329999999999927,75.9494
2013-08-28 2:48:57.1200000000008,75
2013-08-28 2:48:57.920000000000073,75.9494
2013-08-28 2:48:58.709999999999127,74.0741
2013-08-28 2:48:59.520000000000437,72.2892
2013-08-28 2:49:0.3500000000003638,73.1707
2013-08-28 2:49:1.1700000000000728,70.5882
2013-08-28 2:49:2.0200000000004366,65.9341
2013-08-28 2:49:2.930000000000291,60.6061
2013-08-28 2:49:4.9699999999993452,62.5
2013-08-28 2:49:5.930000000000291,61.2245
2013-08-28 2:49:6.9099999999998545,58.8235
2013-08-28 2:49:7.930000000000291,59.4059
2013-08-28 2:49:8.9400000000005093,60
2013-08-28 2:49:9.9400000000005093,64.5161
2013-08-28 2:49:10.8700000000008,68.1818
2013-08-28 2:49:11.75,65.9341
2013-08-28 2:49:12.659999999999854,65.2174
2013-08-28 2:49:13.579999999999927,65.2174
2013-08-28 2:49:14.5,68.1818
2013-08-28 2:49:15.3799999999992,68.1818
2013-08-28 2:49:16.260000000000218,65.9341
2013-08-28 2:49:17.170000000000073,65.2174
2013-08-28 2:49:18.090000000000146,68.1818
2013-08-28 2:49:18.969999999999345,68.9655
2013-08-28 2:49:19.840000000000146,68.1818
2013-08-28 2:49:20.719999999999345,66.6667
2013-08-28 2:49:21.6200000000008,68.1818
2013-08-28 2:49:22.5,68.9655
2013-08-28 2:49:23.3700000000008,68.1818
2013-08-28 2:49:24.25,64.5161
2013-08-28 2:49:25.180000000000291,61.8557
2013-08-28 2:49:26.149999999999636,65.9341
2013-08-28 2:49:27.059999999999491,68.1818
2013-08-28 2:49:27.940000000000509,68.1818
2013-08-28 2:49:28.819999999999709,65.2174
2013-08-28 2:49:29.739999999999782,61.8557
2013-08-28 2:49:30.709999999999127,63.8298
2013-08-28 2:49:31.649999999999636,67.4157
2013-08-28 2:49:32.540000000000873,67.4157
2013-08-28 2:49:33.430000000000291,63.8298
2013-08-28 2:49:34.3700000000008,63.1579
2013-08-28 2:49:35.319999999999709,66.6667
2013-08-28 2:49:36.219999999999345,68.9655
2013-08-28 2:49:37.090000000000146,65.9341
2013-08-28 2:49:38.0,62.5
2013-08-28 2:49:38.959999999999127,64.5161
2013-08-28 2:49:39.889999999999418,68.1818
2013-08-28 2:49:40.770000000000437,67.4157
2013-08-28 2:49:41.659999999999854,65.9341
2013-08-28 2:49:42.569999999999709,66.6667
2013-08-28 2:49:43.469999999999345,68.9655
2013-08-28 2:49:44.340000000000146,68.1818
2013-08-28 2:49:45.219999999999345,68.1818
2013-08-28 2:49:46.100000000000364,71.4286
2013-08-28 2:49:46.940000000000509,72.2892
2013-08-28 2:49:47.770000000000437,72.2892
2013-08-28 2:49:48.600000000000364,73.1707
2013-08-28 2:49:49.420000000000073,72.2892
2013-08-28 2:49:50.25,71.4286
2013-08-28 2:49:51.090000000000146,74.0741
2013-08-28 2:49:51.899999999999636,70.5882
2013-08-28 2:49:52.75,70.5882
2013-08-28 2:49:53.600000000000364,73.1707
2013-08-28 2:49:54.420000000000073,74.0741
2013-08-28 2:49:55.229999999999563,72.2892
2013-08-28 2:49:56.059999999999491,70.5882
2013-08-28 2:49:56.909999999999854,74.0741
2013-08-28 2:49:57.719999999999345,73.1707
2013-08-28 2:49:58.540000000000873,67.4157
2013-08-28 2:49:59.430000000000291,63.8298
2013-08-28 2:50:0.37000000000080036,60
2013-08-28 2:50:1.3700000000008004,64.5161
2013-08-28 2:50:2.2999999999992724,60.6061
2013-08-28 2:50:3.2900000000008731,58.2524
2013-08-28 2:50:4.319999999999709,56.6038
2013-08-28 2:50:5.3799999999991996,57.6923
2013-08-28 2:50:6.4200000000000728,59.4059
2013-08-28 2:50:7.430000000000291,61.2245
2013-08-28 2:50:8.4099999999998545,66.6667
2013-08-28 2:50:9.3099999999994907,67.4157
2013-08-28 2:50:10.200000000000728,65.2174
2013-08-28 2:50:11.1200000000008,63.8298
2013-08-28 2:50:12.059999999999491,62.5
2013-08-28 2:50:13.020000000000437,65.9341
2013-08-28 2:50:13.930000000000291,67.4157
2013-08-28 2:50:14.819999999999709,68.1818
2013-08-28 2:50:15.700000000000728,66.6667
2013-08-28 2:50:16.600000000000364,65.2174
2013-08-28 2:50:17.520000000000437,63.8298
2013-08-28 2:50:18.459999999999127,68.1818
2013-08-28 2:50:19.340000000000146,68.9655
2013-08-28 2:50:20.209999999999127,68.1818
2013-08-28 2:50:21.090000000000146,65.9341
2013-08-28 2:50:22.0,63.8298
2013-08-28 2:50:22.940000000000509,68.1818
2013-08-28 2:50:23.819999999999709,68.9655
2013-08-28 2:50:24.690000000000509,68.1818
2013-08-28 2:50:25.569999999999709,65.2174
2013-08-28 2:50:26.489999999999782,63.8298
2013-08-28 2:50:27.430000000000291,68.1818
2013-08-28 2:50:28.309999999999491,67.4157
2013-08-28 2:50:29.200000000000728,63.1579
2013-08-28 2:50:30.149999999999636,60
2013-08-28 2:50:31.149999999999636,65.9341
2013-08-28 2:50:32.059999999999491,67.4157
2013-08-28 2:50:32.950000000000728,64.5161
2013-08-28 2:50:33.8799999999992,61.8557
2013-08-28 2:50:34.850000000000364,66.6667
2013-08-28 2:50:35.75,68.9655
2013-08-28 2:50:36.6200000000008,65.2174
2013-08-28 2:50:37.540000000000873,65.9341
2013-08-28 2:50:38.450000000000728,69.7674
2013-08-28 2:50:39.309999999999491,69.7674
2013-08-28 2:50:40.170000000000073,66.6667
2013-08-28 2:50:41.069999999999709,71.4286
2013-08-28 2:50:41.909999999999854,71.4286
2013-08-28 2:50:42.75,69.7674
2013-08-28 2:50:43.610000000000582,71.4286
2013-08-28 2:50:44.450000000000728,73.1707
2013-08-28 2:50:45.270000000000437,70.5882
2013-08-28 2:50:46.1200000000008,73.1707
2013-08-28 2:50:46.940000000000509,73.1707
2013-08-28 2:50:47.760000000000218,68.9655
2013-08-28 2:50:48.6299999999992,69.7674
2013-08-28 2:50:49.489999999999782,73.1707
2013-08-28 2:50:50.309999999999491,71.4286
2013-08-28 2:50:51.149999999999636,69.7674
2013-08-28 2:50:52.010000000000218,66.6667
2013-08-28 2:50:52.909999999999854,68.9655
2013-08-28 2:50:53.780000000000655,66.6667
2013-08-28 2:50:54.680000000000291,59.4059
2013-08-28 2:50:56.799999999999272,58.8235
2013-08-28 2:50:57.819999999999709,58.8235
2013-08-28 2:50:58.840000000000146,55.5556
2013-08-28 2:50:59.920000000000073,55.5556
2013-08-28 2:51:1.0,55.0459
2013-08-28 2:51:2.0900000000001455,56.0748
2013-08-28 2:51:3.1599999999998545,59.4059
2013-08-28 2:51:4.1700000000000728,63.8298
2013-08-28 2:51:5.1100000000005821,64.5161
2013-08-28 2:51:6.0400000000008731,63.8298
2013-08-28 2:51:6.9799999999995634,63.8298
2013-08-28 2:51:7.9200000000000728,63.8298
2013-08-28 2:51:8.8600000000005821,68.9655
2013-08-28 2:51:9.7299999999995634,69.7674
2013-08-28 2:51:10.590000000000146,69.7674
2013-08-28 2:51:11.450000000000728,67.4157
2013-08-28 2:51:12.340000000000146,65.2174
2013-08-28 2:51:13.260000000000218,67.4157
2013-08-28 2:51:14.149999999999636,68.1818
2013-08-28 2:51:15.030000000000655,68.9655
2013-08-28 2:51:15.899999999999636,67.4157
2013-08-28 2:51:16.790000000000873,64.5161
2013-08-28 2:51:17.719999999999345,61.8557
2013-08-28 2:51:18.690000000000509,67.4157
2013-08-28 2:51:19.579999999999927,68.9655
2013-08-28 2:51:20.450000000000728,65.9341
2013-08-28 2:51:21.360000000000582,63.8298
2013-08-28 2:51:22.299999999999272,63.8298
2013-08-28 2:51:23.239999999999782,68.1818
2013-08-28 2:51:24.1200000000008,68.9655
2013-08-28 2:51:24.989999999999782,65.9341
2013-08-28 2:51:25.899999999999636,63.8298
2013-08-28 2:51:26.840000000000146,65.2174
2013-08-28 2:51:27.760000000000218,68.1818
2013-08-28 2:51:28.639999999999418,68.9655
2013-08-28 2:51:29.510000000000218,65.2174
2013-08-28 2:51:30.430000000000291,63.8298
2013-08-28 2:51:31.3700000000008,67.4157
2013-08-28 2:51:32.260000000000218,68.1818
2013-08-28 2:51:33.139999999999418,64.5161
2013-08-28 2:51:34.069999999999709,61.8557
2013-08-28 2:51:35.040000000000873,67.4157
2013-08-28 2:51:35.930000000000291,68.1818
2013-08-28 2:51:36.809999999999491,66.6667
2013-08-28 2:51:37.709999999999127,70.5882
2013-08-28 2:51:38.559999999999491,72.2892
2013-08-28 2:51:39.389999999999418,72.2892
2013-08-28 2:51:40.219999999999345,71.4286
2013-08-28 2:51:41.059999999999491,73.1707
2013-08-28 2:51:41.8799999999992,71.4286
2013-08-28 2:51:42.719999999999345,73.1707
2013-08-28 2:51:43.540000000000873,74.0741
2013-08-28 2:51:44.350000000000364,71.4286
2013-08-28 2:51:45.190000000000509,69.7674
2013-08-28 2:51:46.049999999999272,74.0741
2013-08-28 2:51:46.860000000000582,70.5882
2013-08-28 2:51:47.709999999999127,69.7674
2013-08-28 2:51:48.569999999999709,68.9655
2013-08-28 2:51:49.440000000000509,70.5882
2013-08-28 2:51:50.290000000000873,66.6667
2013-08-28 2:51:51.190000000000509,61.2245
2013-08-28 2:51:56.590000000000146,58.2524
2013-08-28 2:51:57.6200000000008,61.2245
2013-08-28 2:51:58.600000000000364,61.2245
2013-08-28 2:51:59.579999999999927,61.8557
2013-08-28 2:52:0.5499999999992724,61.2245
2013-08-28 2:52:1.5300000000006548,63.1579
2013-08-28 2:52:2.4799999999995634,65.9341
2013-08-28 2:52:3.3899999999994179,63.1579
2013-08-28 2:52:4.3400000000001455,61.2245
2013-08-28 2:52:5.319999999999709,60
2013-08-28 2:52:6.319999999999709,64.5161
2013-08-28 2:52:7.25,65.9341
2013-08-28 2:52:8.1599999999998545,63.8298
2013-08-28 2:52:9.1000000000003638,61.2245
2013-08-28 2:52:10.079999999999927,60.6061
2013-08-28 2:52:11.069999999999709,65.9341
2013-08-28 2:52:11.979999999999563,66.6667
2013-08-28 2:52:12.8799999999992,65.9341
2013-08-28 2:52:13.790000000000873,62.5
2013-08-28 2:52:14.75,64.5161
2013-08-28 2:52:15.680000000000291,67.4157
2013-08-28 2:52:16.569999999999709,68.1818
2013-08-28 2:52:17.450000000000728,66.6667
2013-08-28 2:52:18.350000000000364,63.1579
2013-08-28 2:52:19.299999999999272,68.1818
2013-08-28 2:52:20.180000000000291,69.7674
2013-08-28 2:52:21.040000000000873,68.9655
2013-08-28 2:52:21.909999999999854,66.6667
2013-08-28 2:52:22.809999999999491,68.1818
2013-08-28 2:52:23.690000000000509,68.9655
2013-08-28 2:52:24.559999999999491,65.9341
2013-08-28 2:52:25.469999999999345,65.2174
2013-08-28 2:52:26.389999999999418,68.1818
2013-08-28 2:52:27.270000000000437,69.7674
2013-08-28 2:52:28.1299999999992,70.5882
2013-08-28 2:52:28.979999999999563,68.9655
2013-08-28 2:52:29.850000000000364,72.2892
2013-08-28 2:52:30.680000000000291,71.4286
2013-08-28 2:52:31.520000000000437,69.7674
2013-08-28 2:52:32.3799999999992,67.4157
2013-08-28 2:52:33.270000000000437,68.1818
2013-08-28 2:52:34.149999999999636,70.5882
2013-08-28 2:52:35.0,69.7674
2013-08-28 2:52:35.860000000000582,72.2892
2013-08-28 2:52:36.690000000000509,73.1707
2013-08-28 2:52:37.510000000000218,72.2892
2013-08-28 2:52:38.340000000000146,75
2013-08-28 2:52:39.139999999999418,72.2892
2013-08-28 2:52:39.969999999999345,72.2892
2013-08-28 2:52:40.799999999999272,75
2013-08-28 2:52:41.600000000000364,72.2892
2013-08-28 2:52:42.430000000000291,72.2892
2013-08-28 2:52:43.260000000000218,75
2013-08-28 2:52:44.059999999999491,73.1707
2013-08-28 2:52:44.8799999999992,72.2892
2013-08-28 2:52:45.709999999999127,71.4286
2013-08-28 2:52:46.549999999999272,73.1707
2013-08-28 2:52:47.3700000000008,71.4286
2013-08-28 2:52:48.209999999999127,66.6667
2013-08-28 2:52:49.110000000000582,61.8557
2013-08-28 2:52:51.100000000000364,63.1579
2013-08-28 2:52:52.049999999999272,61.2245
2013-08-28 2:52:53.030000000000655,58.2524
2013-08-28 2:52:54.059999999999491,57.6923
2013-08-28 2:52:55.100000000000364,58.2524
2013-08-28 2:52:56.1299999999992,60
2013-08-28 2:52:57.1299999999992,59.4059
2013-08-28 2:52:58.139999999999418,60
2013-08-28 2:52:59.139999999999418,61.2245
2013-08-28 2:53:0.12000000000080036,60.6061
2013-08-28 2:53:1.1100000000005821,62.5
2013-08-28 2:53:2.069999999999709,63.8298
2013-08-28 2:53:3.0100000000002183,63.8298
2013-08-28 2:53:3.9500000000007276,64.5161
2013-08-28 2:53:4.8799999999991996,63.8298
2013-08-28 2:53:5.819999999999709,65.2174
2013-08-28 2:53:6.7399999999997817,68.1818
2013-08-28 2:53:7.6200000000008004,68.1818
2013-08-28 2:53:8.5,66.6667
2013-08-28 2:53:9.3999999999996362,61.8557
2013-08-28 2:53:10.3700000000008,59.4059
2013-08-28 2:53:11.3799999999992,61.2245
2013-08-28 2:53:12.360000000000582,65.2174
2013-08-28 2:53:13.280000000000655,66.6667
2013-08-28 2:53:14.180000000000291,68.1818
2013-08-28 2:53:15.059999999999491,65.9341
2013-08-28 2:53:15.969999999999345,64.5161
2013-08-28 2:53:16.899999999999636,64.5161
2013-08-28 2:53:17.829999999999927,68.1818
2013-08-28 2:53:18.709999999999127,70.5882
2013-08-28 2:53:19.559999999999491,68.9655
2013-08-28 2:53:20.430000000000291,67.4157
2013-08-28 2:53:21.319999999999709,64.5161
2013-08-28 2:53:22.25,68.1818
2013-08-28 2:53:23.1299999999992,68.9655
2013-08-28 2:53:24.0,68.1818
2013-08-28 2:53:24.8799999999992,64.5161
2013-08-28 2:53:25.809999999999491,62.5
2013-08-28 2:53:26.770000000000437,68.1818
2013-08-28 2:53:27.649999999999636,68.9655
2013-08-28 2:53:28.520000000000437,67.4157
2013-08-28 2:53:29.409999999999854,65.9341
2013-08-28 2:53:30.319999999999709,69.7674
2013-08-28 2:53:31.180000000000291,70.5882
2013-08-28 2:53:32.030000000000655,65.9341
2013-08-28 2:53:32.940000000000509,65.9341
2013-08-28 2:53:33.850000000000364,69.7674
2013-08-28 2:53:34.709999999999127,70.5882
2013-08-28 2:53:35.559999999999491,65.9341
2013-08-28 2:53:36.469999999999345,65.9341
2013-08-28 2:53:37.3799999999992,68.1818
2013-08-28 2:53:38.260000000000218,70.5882
2013-08-28 2:53:39.110000000000582,66.6667
2013-08-28 2:53:40.010000000000218,65.2174
2013-08-28 2:53:40.930000000000291,68.9655
2013-08-28 2:53:41.799999999999272,71.4286
2013-08-28 2:53:42.639999999999418,69.7674
2013-08-28 2:53:43.5,72.2892
2013-08-28 2:53:44.329999999999927,73.1707
2013-08-28 2:53:45.149999999999636,72.2892
2013-08-28 2:53:45.979999999999563,75
2013-08-28 2:53:46.780000000000655,72.2892
2013-08-28 2:53:47.610000000000582,75
2013-08-28 2:53:48.409999999999854,73.1707
2013-08-28 2:53:49.229999999999563,74.0741
2013-08-28 2:53:50.040000000000873,75.9494
2013-08-28 2:53:50.829999999999927,74.0741
2013-08-28 2:53:51.639999999999418,77.9221
2013-08-28 2:53:52.409999999999854,77.9221
2013-08-28 2:53:53.180000000000291,75.9494
2013-08-28 2:53:53.969999999999345,78.9474
2013-08-28 2:53:54.729999999999563,78.9474
2013-08-28 2:53:55.489999999999782,76.9231
2013-08-28 2:53:56.270000000000437,75.9494
2013-08-28 2:53:57.059999999999491,73.1707
2013-08-28 2:53:57.8799999999992,69.7674
2013-08-28 2:53:58.739999999999782,67.4157
2013-08-28 2:53:59.6299999999992,63.8298
2013-08-28 2:54:0.56999999999970896,63.8298
2013-08-28 2:54:1.5100000000002183,63.8298
2013-08-28 2:54:2.4500000000007276,63.8298
2013-08-28 2:54:3.3899999999994179,65.2174
2013-08-28 2:54:4.3099999999994907,65.9341
2013-08-28 2:54:5.2199999999993452,66.6667
2013-08-28 2:54:6.1200000000008004,66.6667
2013-08-28 2:54:7.0200000000004366,66.6667
2013-08-28 2:54:7.9200000000000728,65.2174
2013-08-28 2:54:8.8400000000001455,65.2174
2013-08-28 2:54:9.7600000000002183,65.9341
2013-08-28 2:54:10.670000000000073,65.2174
2013-08-28 2:54:11.590000000000146,64.5161
2013-08-28 2:54:12.520000000000437,64.5161
2013-08-28 2:54:13.450000000000728,65.2174
2013-08-28 2:54:14.3700000000008,64.5161
2013-08-28 2:54:15.299999999999272,65.2174
2013-08-28 2:54:16.219999999999345,65.9341
2013-08-28 2:54:17.1299999999992,67.4157
2013-08-28 2:54:18.020000000000437,70.5882
2013-08-28 2:54:18.8700000000008,68.1818
2013-08-28 2:54:19.75,67.4157
2013-08-28 2:54:20.639999999999418,65.2174
2013-08-28 2:54:21.559999999999491,68.1818
2013-08-28 2:54:22.440000000000509,68.9655
2013-08-28 2:54:23.309999999999491,71.4286
2013-08-28 2:54:24.149999999999636,72.2892
2013-08-28 2:54:24.979999999999563,71.4286
2013-08-28 2:54:25.819999999999709,68.9655
2013-08-28 2:54:26.690000000000509,69.7674
2013-08-28 2:54:27.549999999999272,70.5882
2013-08-28 2:54:28.399999999999636,70.5882
2013-08-28 2:54:29.25,67.4157
2013-08-28 2:54:30.139999999999418,64.5161
2013-08-28 2:54:31.069999999999709,65.9341
2013-08-28 2:54:31.979999999999563,68.1818
2013-08-28 2:54:32.860000000000582,70.5882
2013-08-28 2:54:33.709999999999127,68.1818
2013-08-28 2:54:34.590000000000146,66.6667
2013-08-28 2:54:35.489999999999782,65.9341
2013-08-28 2:54:36.399999999999636,70.5882
2013-08-28 2:54:37.25,71.4286
2013-08-28 2:54:38.090000000000146,69.7674
2013-08-28 2:54:38.950000000000728,66.6667
2013-08-28 2:54:39.850000000000364,69.7674
2013-08-28 2:54:40.709999999999127,69.7674
2013-08-28 2:54:41.569999999999709,70.5882
2013-08-28 2:54:42.420000000000073,67.4157
2013-08-28 2:54:43.309999999999491,64.5161
2013-08-28 2:54:44.239999999999782,68.9655
2013-08-28 2:54:45.110000000000582,68.9655
2013-08-28 2:54:45.979999999999563,67.4157
2013-08-28 2:54:46.8700000000008,63.1579
2013-08-28 2:54:47.819999999999709,64.5161
2013-08-28 2:54:48.75,68.9655
2013-08-28 2:54:49.6200000000008,68.1818
2013-08-28 2:54:50.5,70.5882
2013-08-28 2:54:51.350000000000364,72.2892
2013-08-28 2:54:52.180000000000291,72.2892
2013-08-28 2:54:53.010000000000218,75
2013-08-28 2:54:53.809999999999491,74.0741
2013-08-28 2:54:54.6200000000008,72.2892
2013-08-28 2:54:55.450000000000728,72.2892
2013-08-28 2:54:56.280000000000655,74.0741
2013-08-28 2:54:57.090000000000146,73.1707
2013-08-28 2:54:57.909999999999854,75.9494
2013-08-28 2:54:58.700000000000728,76.9231
2013-08-28 2:54:59.479999999999563,75
2013-08-28 2:55:0.28000000000065484,76.9231
2013-08-28 2:55:1.0599999999994907,78.9474
2013-08-28 2:55:1.819999999999709,75.9494
2013-08-28 2:55:2.6100000000005821,73.1707
2013-08-28 2:55:3.430000000000291,71.4286
2013-08-28 2:55:4.2700000000004366,65.9341
2013-08-28 2:55:5.180000000000291,67.4157
2013-08-28 2:55:6.069999999999709,65.2174
2013-08-28 2:55:6.9899999999997817,60.6061
2013-08-28 2:55:9.0,58.8235
2013-08-28 2:55:10.020000000000437,60.6061
2013-08-28 2:55:11.010000000000218,61.2245
2013-08-28 2:55:11.989999999999782,61.8557
2013-08-28 2:55:12.959999999999127,62.5
2013-08-28 2:55:13.920000000000073,63.8298
2013-08-28 2:55:14.860000000000582,62.5
2013-08-28 2:55:15.819999999999709,63.1579
2013-08-28 2:55:16.770000000000437,63.1579
