Time,Datapoint
2013-08-28 3:17:38.559999999999491,86.9565
2013-08-28 3:17:39.25,85.7143
2013-08-28 3:17:39.950000000000728,86.9565
2013-08-28 3:17:40.639999999999418,85.7143
2013-08-28 3:17:41.340000000000146,84.507
2013-08-28 3:17:42.049999999999272,82.1918
2013-08-28 3:17:42.780000000000655,81.0811
2013-08-28 3:17:43.520000000000437,81.0811
2013-08-28 3:17:44.260000000000218,81.0811
2013-08-28 3:17:45.0,80
2013-08-28 3:17:45.75,80
2013-08-28 3:17:46.5,80
2013-08-28 3:17:47.25,82.1918
2013-08-28 3:17:47.979999999999563,81.0811
2013-08-28 3:17:48.719999999999345,82.1918
2013-08-28 3:17:49.450000000000728,82.1918
2013-08-28 3:17:50.180000000000291,83.3333
2013-08-28 3:17:50.899999999999636,83.3333
2013-08-28 3:17:51.6200000000008,84.507
2013-08-28 3:17:52.329999999999927,83.3333
2013-08-28 3:17:53.049999999999272,84.507
2013-08-28 3:17:53.760000000000218,83.3333
2013-08-28 3:17:54.479999999999563,83.3333
2013-08-28 3:17:55.200000000000728,82.1918
2013-08-28 3:17:55.930000000000291,82.1918
2013-08-28 3:17:56.659999999999854,81.0811
2013-08-28 3:17:57.399999999999636,82.1918
2013-08-28 3:17:58.1299999999992,81.0811
2013-08-28 3:17:58.8700000000008,81.0811
2013-08-28 3:17:59.610000000000582,82.1918
2013-08-28 3:18:0.34000000000014552,82.1918
2013-08-28 3:18:1.069999999999709,82.1918
2013-08-28 3:18:1.7999999999992724,83.3333
2013-08-28 3:18:2.5200000000004366,83.3333
2013-08-28 3:18:3.2399999999997817,82.1918
2013-08-28 3:18:3.9699999999993452,84.507
2013-08-28 3:18:4.680000000000291,85.7143
2013-08-28 3:18:5.3799999999991996,83.3333
2013-08-28 3:18:6.1000000000003638,84.507
2013-08-28 3:18:6.8099999999994907,86.9565
2013-08-28 3:18:7.5,85.7143
2013-08-28 3:18:8.2000000000007276,84.507
2013-08-28 3:18:8.9099999999998545,82.1918
2013-08-28 3:18:9.6399999999994179,85.7143
2013-08-28 3:18:10.340000000000146,85.7143
2013-08-28 3:18:11.040000000000873,86.9565
2013-08-28 3:18:11.729999999999563,82.1918
2013-08-28 3:18:12.459999999999127,84.507
2013-08-28 3:18:13.170000000000073,84.507
2013-08-28 3:18:13.8799999999992,84.507
2013-08-28 3:18:14.590000000000146,84.507
2013-08-28 3:18:15.299999999999272,86.9565
2013-08-28 3:18:15.989999999999782,86.9565
2013-08-28 3:18:16.680000000000291,86.9565
2013-08-28 3:18:17.3700000000008,88.2353
2013-08-28 3:18:18.049999999999272,88.2353
2013-08-28 3:18:18.729999999999563,88.2353
2013-08-28 3:18:19.409999999999854,89.5522
2013-08-28 3:18:20.079999999999927,88.2353
2013-08-28 3:18:20.760000000000218,86.9565
2013-08-28 3:18:21.450000000000728,86.9565
2013-08-28 3:18:22.139999999999418,86.9565
2013-08-28 3:18:22.829999999999927,85.7143
2013-08-28 3:18:23.530000000000655,84.507
2013-08-28 3:18:24.239999999999782,83.3333
2013-08-28 3:18:24.959999999999127,84.507
2013-08-28 3:18:25.670000000000073,83.3333
2013-08-28 3:18:26.389999999999418,82.1918
2013-08-28 3:18:27.1200000000008,83.3333
2013-08-28 3:18:27.840000000000146,84.507
2013-08-28 3:18:28.549999999999272,84.507
2013-08-28 3:18:29.260000000000218,85.7143
2013-08-28 3:18:29.959999999999127,85.7143
2013-08-28 3:18:30.659999999999854,85.7143
2013-08-28 3:18:31.360000000000582,86.9565
2013-08-28 3:18:32.049999999999272,84.507
2013-08-28 3:18:32.760000000000218,85.7143
2013-08-28 3:18:33.459999999999127,84.507
2013-08-28 3:18:34.170000000000073,83.3333
2013-08-28 3:18:34.889999999999418,83.3333
2013-08-28 3:18:35.610000000000582,82.1918
2013-08-28 3:18:36.340000000000146,83.3333
2013-08-28 3:18:37.059999999999491,82.1918
2013-08-28 3:18:37.790000000000873,83.3333
2013-08-28 3:18:38.510000000000218,84.507
2013-08-28 3:18:39.219999999999345,85.7143
2013-08-28 3:18:39.920000000000073,85.7143
2013-08-28 3:18:40.6200000000008,85.7143
2013-08-28 3:18:41.319999999999709,86.9565
2013-08-28 3:18:42.010000000000218,86.9565
2013-08-28 3:18:42.700000000000728,88.2353
2013-08-28 3:18:43.3799999999992,89.5522
2013-08-28 3:18:44.049999999999272,89.5522
2013-08-28 3:18:44.719999999999345,88.2353
2013-08-28 3:18:45.399999999999636,89.5522
2013-08-28 3:18:46.069999999999709,88.2353
2013-08-28 3:18:46.75,88.2353
2013-08-28 3:18:47.430000000000291,81.0811
2013-08-28 3:18:48.170000000000073,82.1918
2013-08-28 3:18:48.899999999999636,82.1918
2013-08-28 3:18:49.6299999999992,77.9221
2013-08-28 3:18:50.399999999999636,82.1918
2013-08-28 3:18:51.1299999999992,81.0811
2013-08-28 3:18:51.8700000000008,81.0811
2013-08-28 3:18:52.610000000000582,83.3333
2013-08-28 3:18:53.329999999999927,83.3333
2013-08-28 3:18:54.049999999999272,85.7143
2013-08-28 3:18:54.75,84.507
2013-08-28 3:18:55.459999999999127,86.9565
2013-08-28 3:18:56.149999999999636,88.2353
2013-08-28 3:18:56.829999999999927,88.2353
2013-08-28 3:18:57.510000000000218,88.2353
2013-08-28 3:18:58.190000000000509,89.5522
2013-08-28 3:18:58.860000000000582,88.2353
2013-08-28 3:18:59.540000000000873,88.2353
2013-08-28 3:19:0.21999999999934516,85.7143
2013-08-28 3:19:0.92000000000007276,84.507
2013-08-28 3:19:1.6299999999991996,82.1918
2013-08-28 3:19:2.3600000000005821,80
2013-08-28 3:19:3.1100000000005821,78.9474
2013-08-28 3:19:3.8700000000008004,80
2013-08-28 3:19:4.6200000000008004,77.9221
2013-08-28 3:19:5.3899999999994179,78.9474
2013-08-28 3:19:6.1499999999996362,80
2013-08-28 3:19:6.8999999999996362,80
2013-08-28 3:19:7.6499999999996362,83.3333
2013-08-28 3:19:8.3700000000008004,83.3333
2013-08-28 3:19:9.0900000000001455,84.507
2013-08-28 3:19:9.7999999999992724,85.7143
2013-08-28 3:19:10.5,85.7143
2013-08-28 3:19:11.200000000000728,86.9565
2013-08-28 3:19:11.889999999999418,85.7143
2013-08-28 3:19:12.590000000000146,86.9565
2013-08-28 3:19:13.280000000000655,86.9565
2013-08-28 3:19:13.969999999999345,86.9565
2013-08-28 3:19:14.659999999999854,85.7143
2013-08-28 3:19:15.360000000000582,85.7143
2013-08-28 3:19:16.059999999999491,85.7143
2013-08-28 3:19:16.760000000000218,84.507
2013-08-28 3:19:17.469999999999345,84.507
2013-08-28 3:19:18.180000000000291,83.3333
2013-08-28 3:19:18.899999999999636,82.1918
2013-08-28 3:19:19.6299999999992,81.0811
2013-08-28 3:19:20.3700000000008,82.1918
2013-08-28 3:19:21.100000000000364,81.0811
2013-08-28 3:19:21.840000000000146,82.1918
2013-08-28 3:19:22.569999999999709,84.507
2013-08-28 3:19:23.280000000000655,83.3333
2013-08-28 3:19:24.0,83.3333
2013-08-28 3:19:24.719999999999345,85.7143
2013-08-28 3:19:25.420000000000073,84.507
2013-08-28 3:19:26.1299999999992,83.3333
2013-08-28 3:19:28.969999999999345,85.7143
2013-08-28 3:19:29.670000000000073,84.507
2013-08-28 3:19:30.3799999999992,84.507
2013-08-28 3:19:31.090000000000146,86.9565
2013-08-28 3:19:31.780000000000655,85.7143
2013-08-28 3:19:32.479999999999563,85.7143
2013-08-28 3:19:33.180000000000291,86.9565
2013-08-28 3:19:33.8700000000008,88.2353
2013-08-28 3:19:34.549999999999272,86.9565
2013-08-28 3:19:35.239999999999782,89.5522
2013-08-28 3:19:35.909999999999854,88.2353
2013-08-28 3:19:36.590000000000146,88.2353
2013-08-28 3:19:37.270000000000437,88.2353
2013-08-28 3:19:37.950000000000728,88.2353
2013-08-28 3:19:38.6299999999992,86.9565
2013-08-28 3:19:39.319999999999709,88.2353
2013-08-28 3:19:40.0,86.9565
2013-08-28 3:19:40.690000000000509,88.2353
2013-08-28 3:19:41.3700000000008,88.2353
2013-08-28 3:19:42.049999999999272,86.9565
2013-08-28 3:19:42.739999999999782,86.9565
2013-08-28 3:19:43.430000000000291,85.7143
2013-08-28 3:19:44.1299999999992,84.507
2013-08-28 3:19:44.840000000000146,82.1918
2013-08-28 3:19:45.569999999999709,82.1918
2013-08-28 3:19:46.299999999999272,82.1918
2013-08-28 3:19:47.030000000000655,82.1918
2013-08-28 3:19:47.760000000000218,82.1918
2013-08-28 3:19:48.489999999999782,83.3333
2013-08-28 3:19:49.209999999999127,84.507
2013-08-28 3:19:49.920000000000073,83.3333
2013-08-28 3:19:50.639999999999418,84.507
2013-08-28 3:19:51.350000000000364,85.7143
2013-08-28 3:19:52.049999999999272,84.507
2013-08-28 3:19:52.760000000000218,85.7143
2013-08-28 3:19:53.459999999999127,84.507
2013-08-28 3:19:54.170000000000073,85.7143
2013-08-28 3:19:54.8700000000008,85.7143
2013-08-28 3:19:55.569999999999709,85.7143
2013-08-28 3:19:56.270000000000437,84.507
2013-08-28 3:19:56.979999999999563,83.3333
2013-08-28 3:19:57.700000000000728,85.7143
2013-08-28 3:19:58.399999999999636,83.3333
2013-08-28 3:19:59.1200000000008,84.507
2013-08-28 3:19:59.829999999999927,84.507
2013-08-28 3:20:0.54000000000087311,85.7143
2013-08-28 3:20:1.2399999999997817,84.507
2013-08-28 3:20:1.9500000000007276,85.7143
2013-08-28 3:20:2.6499999999996362,86.9565
2013-08-28 3:20:3.3400000000001455,86.9565
2013-08-28 3:20:4.0300000000006548,88.2353
2013-08-28 3:20:4.7099999999991269,86.9565
2013-08-28 3:20:5.3999999999996362,86.9565
2013-08-28 3:20:6.0900000000001455,85.7143
2013-08-28 3:20:6.7900000000008731,88.2353
2013-08-28 3:20:7.4699999999993452,85.7143
2013-08-28 3:20:8.1700000000000728,86.9565
2013-08-28 3:20:8.8600000000005821,86.9565
2013-08-28 3:20:9.5499999999992724,86.9565
2013-08-28 3:20:10.239999999999782,86.9565
2013-08-28 3:20:10.930000000000291,86.9565
2013-08-28 3:20:11.6200000000008,88.2353
2013-08-28 3:20:12.299999999999272,88.2353
2013-08-28 3:20:12.979999999999563,86.9565
2013-08-28 3:20:13.670000000000073,86.9565
2013-08-28 3:20:14.360000000000582,88.2353
2013-08-28 3:20:15.040000000000873,88.2353
2013-08-28 3:20:15.719999999999345,86.9565
2013-08-28 3:20:16.409999999999854,88.2353
2013-08-28 3:20:17.090000000000146,86.9565
2013-08-28 3:20:17.780000000000655,85.7143
2013-08-28 3:20:18.479999999999563,86.9565
2013-08-28 3:20:19.170000000000073,85.7143
2013-08-28 3:20:19.8700000000008,85.7143
2013-08-28 3:20:20.569999999999709,85.7143
2013-08-28 3:20:21.270000000000437,84.507
2013-08-28 3:20:21.979999999999563,85.7143
2013-08-28 3:20:22.680000000000291,85.7143
2013-08-28 3:20:23.3799999999992,85.7143
2013-08-28 3:20:24.079999999999927,86.9565
2013-08-28 3:20:24.770000000000437,86.9565
2013-08-28 3:20:25.459999999999127,86.9565
2013-08-28 3:20:26.149999999999636,88.2353
2013-08-28 3:20:26.829999999999927,88.2353
2013-08-28 3:20:27.510000000000218,89.5522
2013-08-28 3:20:28.180000000000291,89.5522
2013-08-28 3:20:28.850000000000364,89.5522
2013-08-28 3:20:29.520000000000437,90.9091
2013-08-28 3:20:30.180000000000291,89.5522
2013-08-28 3:20:30.850000000000364,89.5522
2013-08-28 3:20:31.520000000000437,89.5522
2013-08-28 3:20:32.190000000000509,92.3077
2013-08-28 3:20:32.840000000000146,90.9091
2013-08-28 3:20:33.5,90.9091
2013-08-28 3:20:34.159999999999854,92.3077
2013-08-28 3:20:34.809999999999491,90.9091
2013-08-28 3:20:35.469999999999345,90.9091
2013-08-28 3:20:36.1299999999992,89.5522
2013-08-28 3:20:36.799999999999272,89.5522
2013-08-28 3:20:37.469999999999345,88.2353
2013-08-28 3:20:38.149999999999636,88.2353
2013-08-28 3:20:38.829999999999927,88.2353
2013-08-28 3:20:39.510000000000218,88.2353
2013-08-28 3:20:40.190000000000509,86.9565
2013-08-28 3:20:40.8799999999992,85.7143
2013-08-28 3:20:41.579999999999927,86.9565
2013-08-28 3:20:42.270000000000437,85.7143
2013-08-28 3:20:42.969999999999345,85.7143
2013-08-28 3:20:43.670000000000073,85.7143
2013-08-28 3:20:44.3700000000008,84.507
2013-08-28 3:20:45.079999999999927,84.507
2013-08-28 3:20:45.790000000000873,84.507
2013-08-28 3:20:46.5,84.507
2013-08-28 3:20:47.209999999999127,84.507
2013-08-28 3:20:47.920000000000073,82.1918
2013-08-28 3:20:48.649999999999636,82.1918
2013-08-28 3:20:49.3799999999992,82.1918
2013-08-28 3:20:50.110000000000582,83.3333
2013-08-28 3:20:50.829999999999927,83.3333
2013-08-28 3:20:51.549999999999272,84.507
2013-08-28 3:20:52.260000000000218,84.507
2013-08-28 3:20:52.969999999999345,84.507
2013-08-28 3:20:53.680000000000291,84.507
2013-08-28 3:20:54.389999999999418,84.507
2013-08-28 3:20:55.100000000000364,85.7143
2013-08-28 3:20:55.799999999999272,85.7143
2013-08-28 3:20:56.5,85.7143
2013-08-28 3:20:57.200000000000728,85.7143
2013-08-28 3:20:57.899999999999636,86.9565
2013-08-28 3:20:58.590000000000146,86.9565
2013-08-28 3:20:59.280000000000655,85.7143
2013-08-28 3:20:59.979999999999563,85.7143
2013-08-28 3:21:0.68000000000029104,85.7143
2013-08-28 3:21:1.3799999999991996,84.507
2013-08-28 3:21:2.0900000000001455,83.3333
2013-08-28 3:21:2.8099999999994907,83.3333
2013-08-28 3:21:3.5300000000006548,84.507
2013-08-28 3:21:4.2399999999997817,82.1918
2013-08-28 3:21:4.9699999999993452,82.1918
2013-08-28 3:21:5.7000000000007276,82.1918
2013-08-28 3:21:6.430000000000291,83.3333
2013-08-28 3:21:7.1499999999996362,83.3333
2013-08-28 3:21:7.8700000000008004,83.3333
2013-08-28 3:21:8.5900000000001455,84.507
2013-08-28 3:21:9.2999999999992724,84.507
2013-08-28 3:21:10.010000000000218,85.7143
2013-08-28 3:21:10.709999999999127,85.7143
2013-08-28 3:21:11.409999999999854,84.507
2013-08-28 3:21:12.1200000000008,85.7143
2013-08-28 3:21:12.819999999999709,86.9565
2013-08-28 3:21:13.510000000000218,85.7143
2013-08-28 3:21:14.209999999999127,85.7143
2013-08-28 3:21:14.909999999999854,85.7143
2013-08-28 3:21:15.610000000000582,86.9565
2013-08-28 3:21:16.299999999999272,86.9565
2013-08-28 3:21:16.989999999999782,85.7143
2013-08-28 3:21:17.690000000000509,84.507
2013-08-28 3:21:18.399999999999636,85.7143
2013-08-28 3:21:19.100000000000364,84.507
2013-08-28 3:21:19.809999999999491,84.507
2013-08-28 3:21:20.520000000000437,83.3333
2013-08-28 3:21:21.239999999999782,85.7143
2013-08-28 3:21:21.940000000000509,84.507
2013-08-28 3:21:22.649999999999636,84.507
2013-08-28 3:21:23.360000000000582,84.507
2013-08-28 3:21:24.069999999999709,84.507
2013-08-28 3:21:24.780000000000655,84.507
2013-08-28 3:21:25.489999999999782,84.507
2013-08-28 3:21:26.200000000000728,83.3333
2013-08-28 3:21:26.920000000000073,84.507
2013-08-28 3:21:27.6299999999992,84.507
2013-08-28 3:21:28.340000000000146,83.3333
2013-08-28 3:21:29.059999999999491,85.7143
2013-08-28 3:21:29.760000000000218,83.3333
2013-08-28 3:21:30.479999999999563,84.507
2013-08-28 3:21:31.190000000000509,84.507
2013-08-28 3:21:31.899999999999636,84.507
2013-08-28 3:21:32.610000000000582,84.507
2013-08-28 3:21:33.319999999999709,84.507
2013-08-28 3:21:34.030000000000655,85.7143
2013-08-28 3:21:34.729999999999563,84.507
2013-08-28 3:21:35.440000000000509,84.507
2013-08-28 3:21:36.149999999999636,84.507
2013-08-28 3:21:36.860000000000582,86.9565
2013-08-28 3:21:37.549999999999272,84.507
2013-08-28 3:21:38.260000000000218,85.7143
2013-08-28 3:21:38.959999999999127,84.507
2013-08-28 3:21:39.670000000000073,86.9565
2013-08-28 3:21:40.360000000000582,85.7143
2013-08-28 3:21:41.059999999999491,85.7143
2013-08-28 3:21:41.760000000000218,85.7143
2013-08-28 3:21:42.459999999999127,86.9565
2013-08-28 3:21:43.149999999999636,86.9565
2013-08-28 3:21:43.840000000000146,85.7143
2013-08-28 3:21:44.540000000000873,86.9565
2013-08-28 3:21:45.229999999999563,85.7143
2013-08-28 3:21:45.930000000000291,86.9565
2013-08-28 3:21:46.6200000000008,86.9565
2013-08-28 3:21:47.309999999999491,86.9565
2013-08-28 3:21:48.0,88.2353
2013-08-28 3:21:48.680000000000291,88.2353
2013-08-28 3:21:49.360000000000582,88.2353
2013-08-28 3:21:50.040000000000873,89.5522
2013-08-28 3:21:52.739999999999782,90.9091
2013-08-28 3:21:53.399999999999636,89.5522
2013-08-28 3:21:54.069999999999709,89.5522
2013-08-28 3:21:58.6200000000008,95.2381
2013-08-28 3:21:59.25,96.7742
2013-08-28 3:22:0.47999999999956344,98.3607
2013-08-28 3:22:1.0900000000001455,96.7742
2013-08-28 3:22:1.7099999999991269,100
2013-08-28 3:22:2.3099999999994907,96.7742
2013-08-28 3:22:2.930000000000291,92.3077
2013-08-28 3:22:3.5799999999999272,84.507
2013-08-28 3:22:4.2900000000008731,81.0811
2013-08-28 3:22:12.0,68.1818
2013-08-28 3:22:12.8799999999992,69.7674
2013-08-28 3:22:13.739999999999782,73.1707
2013-08-28 3:22:14.559999999999491,75.9494
2013-08-28 3:22:15.350000000000364,74.0741
2013-08-28 3:22:16.159999999999854,75
2013-08-28 3:22:16.959999999999127,75.9494
2013-08-28 3:22:17.75,76.9231
2013-08-28 3:22:18.530000000000655,77.9221
2013-08-28 3:22:19.299999999999272,78.9474
2013-08-28 3:22:20.059999999999491,78.9474
2013-08-28 3:22:20.819999999999709,81.0811
2013-08-28 3:22:21.559999999999491,82.1918
2013-08-28 3:22:22.290000000000873,80
2013-08-28 3:22:23.040000000000873,82.1918
2013-08-28 3:22:23.770000000000437,83.3333
2013-08-28 3:22:24.489999999999782,82.1918
2013-08-28 3:22:25.219999999999345,82.1918
2013-08-28 3:22:25.950000000000728,82.1918
2013-08-28 3:22:26.680000000000291,84.507
2013-08-28 3:22:27.389999999999418,83.3333
2013-08-28 3:22:28.110000000000582,82.1918
2013-08-28 3:22:28.840000000000146,83.3333
2013-08-28 3:22:29.559999999999491,83.3333
2013-08-28 3:22:30.280000000000655,82.1918
2013-08-28 3:22:31.010000000000218,82.1918
2013-08-28 3:22:31.739999999999782,82.1918
2013-08-28 3:22:32.469999999999345,83.3333
2013-08-28 3:22:33.190000000000509,81.0811
2013-08-28 3:22:33.930000000000291,80
2013-08-28 3:22:34.680000000000291,77.9221
2013-08-28 3:22:35.450000000000728,80
2013-08-28 3:22:36.200000000000728,77.9221
2013-08-28 3:22:36.969999999999345,77.9221
2013-08-28 3:22:37.739999999999782,75.9494
2013-08-28 3:22:38.530000000000655,78.9474
2013-08-28 3:22:39.290000000000873,76.9231
2013-08-28 3:22:40.069999999999709,76.9231
2013-08-28 3:22:40.850000000000364,78.9474
2013-08-28 3:22:41.610000000000582,76.9231
2013-08-28 3:22:42.389999999999418,75.9494
2013-08-28 3:22:43.180000000000291,76.9231
2013-08-28 3:22:43.959999999999127,75.9494
2013-08-28 3:22:44.75,76.9231
2013-08-28 3:22:45.530000000000655,76.9231
2013-08-28 3:22:46.309999999999491,76.9231
2013-08-28 3:22:47.090000000000146,76.9231
2013-08-28 3:22:47.8700000000008,80
2013-08-28 3:22:48.6200000000008,78.9474
2013-08-28 3:22:49.3799999999992,77.9221
2013-08-28 3:22:50.149999999999636,81.0811
2013-08-28 3:22:50.889999999999418,81.0811
2013-08-28 3:22:51.6299999999992,81.0811
2013-08-28 3:22:52.3700000000008,82.1918
2013-08-28 3:22:53.100000000000364,82.1918
2013-08-28 3:22:53.829999999999927,81.0811
2013-08-28 3:22:54.569999999999709,82.1918
2013-08-28 3:22:55.299999999999272,83.3333
2013-08-28 3:22:56.020000000000437,81.0811
2013-08-28 3:22:56.760000000000218,83.3333
2013-08-28 3:22:57.479999999999563,83.3333
2013-08-28 3:22:58.200000000000728,83.3333
2013-08-28 3:22:58.920000000000073,82.1918
2013-08-28 3:22:59.649999999999636,82.1918
2013-08-28 3:23:0.37999999999919964,82.1918
2013-08-28 3:23:1.1100000000005821,80
2013-08-28 3:23:1.8600000000005821,80
2013-08-28 3:23:2.6100000000005821,78.9474
2013-08-28 3:23:3.3700000000008004,78.9474
2013-08-28 3:23:4.1299999999991996,77.9221
2013-08-28 3:23:4.8999999999996362,77.9221
2013-08-28 3:23:5.6700000000000728,81.0811
2013-08-28 3:23:6.4099999999998545,78.9474
2013-08-28 3:23:7.1700000000000728,80
2013-08-28 3:23:7.9200000000000728,81.0811
2013-08-28 3:23:8.6599999999998545,81.0811
2013-08-28 3:23:9.3999999999996362,80
2013-08-28 3:23:10.149999999999636,81.0811
2013-08-28 3:23:10.889999999999418,78.9474
2013-08-28 3:23:11.649999999999636,81.0811
2013-08-28 3:23:12.389999999999418,80
2013-08-28 3:23:13.139999999999418,78.9474
2013-08-28 3:23:13.899999999999636,80
2013-08-28 3:23:14.649999999999636,80
2013-08-28 3:23:15.399999999999636,81.0811
2013-08-28 3:23:16.139999999999418,81.0811
2013-08-28 3:23:16.8799999999992,81.0811
2013-08-28 3:23:17.6200000000008,81.0811
2013-08-28 3:23:18.360000000000582,81.0811
2013-08-28 3:23:19.100000000000364,81.0811
2013-08-28 3:23:19.840000000000146,81.0811
2013-08-28 3:23:20.579999999999927,81.0811
2013-08-28 3:23:21.319999999999709,80
2013-08-28 3:23:22.069999999999709,78.9474
2013-08-28 3:23:22.829999999999927,81.0811
2013-08-28 3:23:23.569999999999709,81.0811
2013-08-28 3:23:24.309999999999491,81.0811
2013-08-28 3:23:25.049999999999272,82.1918
2013-08-28 3:23:25.780000000000655,81.0811
2013-08-28 3:23:26.520000000000437,81.0811
2013-08-28 3:23:27.260000000000218,81.0811
2013-08-28 3:23:28.0,78.9474
2013-08-28 3:23:28.760000000000218,80
2013-08-28 3:23:29.510000000000218,80
2013-08-28 3:23:30.260000000000218,80
2013-08-28 3:23:31.010000000000218,81.0811
2013-08-28 3:23:31.75,81.0811
2013-08-28 3:23:32.489999999999782,81.0811
2013-08-28 3:23:33.229999999999563,80
2013-08-28 3:23:33.979999999999563,80
2013-08-28 3:23:34.729999999999563,80
2013-08-28 3:23:35.479999999999563,81.0811
2013-08-28 3:23:36.219999999999345,80
2013-08-28 3:23:36.969999999999345,80
2013-08-28 3:23:37.719999999999345,80
2013-08-28 3:23:38.469999999999345,81.0811
2013-08-28 3:23:39.209999999999127,78.9474
2013-08-28 3:23:39.969999999999345,81.0811
2013-08-28 3:23:40.709999999999127,80
2013-08-28 3:23:41.459999999999127,81.0811
2013-08-28 3:23:42.200000000000728,80
2013-08-28 3:23:42.950000000000728,80
2013-08-28 3:23:43.700000000000728,82.1918
2013-08-28 3:23:44.430000000000291,82.1918
2013-08-28 3:23:45.159999999999854,82.1918
2013-08-28 3:23:45.889999999999418,81.0811
2013-08-28 3:23:46.6299999999992,83.3333
2013-08-28 3:23:47.350000000000364,82.1918
2013-08-28 3:23:48.079999999999927,81.0811
2013-08-28 3:23:48.819999999999709,81.0811
2013-08-28 3:23:49.559999999999491,83.3333
2013-08-28 3:23:50.280000000000655,82.1918
2013-08-28 3:23:51.010000000000218,82.1918
2013-08-28 3:23:51.739999999999782,83.3333
2013-08-28 3:23:52.459999999999127,83.3333
2013-08-28 3:23:53.180000000000291,84.507
2013-08-28 3:23:53.889999999999418,83.3333
2013-08-28 3:23:54.610000000000582,84.507
2013-08-28 3:23:55.319999999999709,83.3333
2013-08-28 3:23:56.040000000000873,85.7143
2013-08-28 3:23:56.739999999999782,83.3333
2013-08-28 3:23:57.459999999999127,84.507
2013-08-28 3:23:58.170000000000073,84.507
2013-08-28 3:23:58.8799999999992,83.3333
2013-08-28 3:23:59.600000000000364,84.507
2013-08-28 3:24:0.30999999999949068,83.3333
2013-08-28 3:24:1.0300000000006548,83.3333
2013-08-28 3:24:1.75,83.3333
2013-08-28 3:24:2.4699999999993452,85.7143
2013-08-28 3:24:3.1700000000000728,83.3333
2013-08-28 3:24:3.8899999999994179,83.3333
2013-08-28 3:24:4.6100000000005821,83.3333
2013-08-28 3:24:5.3299999999999272,84.507
2013-08-28 3:24:6.0400000000008731,84.507
2013-08-28 3:24:6.75,83.3333
2013-08-28 3:24:7.4699999999993452,84.507
2013-08-28 3:24:8.180000000000291,85.7143
2013-08-28 3:24:8.8799999999991996,84.507
2013-08-28 3:24:9.5900000000001455,84.507
2013-08-28 3:24:10.299999999999272,84.507
2013-08-28 3:24:11.010000000000218,86.9565
2013-08-28 3:24:11.700000000000728,85.7143
2013-08-28 3:24:12.399999999999636,84.507
2013-08-28 3:24:13.110000000000582,83.3333
2013-08-28 3:24:13.829999999999927,85.7143
2013-08-28 3:24:14.530000000000655,84.507
2013-08-28 3:24:15.239999999999782,84.507
2013-08-28 3:24:15.950000000000728,84.507
2013-08-28 3:24:16.659999999999854,84.507
2013-08-28 3:24:17.3700000000008,86.9565
2013-08-28 3:24:18.059999999999491,84.507
2013-08-28 3:24:18.770000000000437,84.507
2013-08-28 3:24:19.479999999999563,83.3333
2013-08-28 3:24:20.200000000000728,84.507
2013-08-28 3:24:20.909999999999854,83.3333
2013-08-28 3:24:21.6299999999992,83.3333
2013-08-28 3:24:22.350000000000364,85.7143
2013-08-28 3:24:23.049999999999272,85.7143
2013-08-28 3:24:23.75,85.7143
2013-08-28 3:24:24.450000000000728,84.507
2013-08-28 3:24:25.159999999999854,85.7143
2013-08-28 3:24:25.860000000000582,85.7143
2013-08-28 3:24:26.559999999999491,84.507
2013-08-28 3:24:27.270000000000437,84.507
2013-08-28 3:24:27.979999999999563,83.3333
2013-08-28 3:24:28.700000000000728,84.507
2013-08-28 3:24:29.409999999999854,84.507
2013-08-28 3:24:30.1200000000008,84.507
2013-08-28 3:24:30.829999999999927,84.507
2013-08-28 3:24:31.540000000000873,84.507
2013-08-28 3:24:32.25,85.7143
2013-08-28 3:24:32.950000000000728,85.7143
2013-08-28 3:24:33.649999999999636,85.7143
2013-08-28 3:24:34.350000000000364,84.507
2013-08-28 3:24:35.059999999999491,86.9565
2013-08-28 3:24:35.75,88.2353
2013-08-28 3:24:36.430000000000291,86.9565
2013-08-28 3:24:37.1200000000008,86.9565
2013-08-28 3:24:37.809999999999491,88.2353
2013-08-28 3:24:38.489999999999782,86.9565
2013-08-28 3:24:39.180000000000291,86.9565
2013-08-28 3:24:39.8700000000008,86.9565
2013-08-28 3:24:40.559999999999491,86.9565
2013-08-28 3:24:41.25,85.7143
2013-08-28 3:24:41.950000000000728,85.7143
2013-08-28 3:24:42.649999999999636,84.507
2013-08-28 3:24:43.360000000000582,84.507
2013-08-28 3:24:44.069999999999709,85.7143
2013-08-28 3:24:44.770000000000437,85.7143
2013-08-28 3:24:45.469999999999345,85.7143
2013-08-28 3:24:46.170000000000073,85.7143
2013-08-28 3:24:46.8700000000008,84.507
2013-08-28 3:24:47.579999999999927,85.7143
2013-08-28 3:24:48.280000000000655,84.507
2013-08-28 3:24:48.989999999999782,83.3333
2013-08-28 3:24:49.709999999999127,83.3333
2013-08-28 3:24:50.430000000000291,83.3333
2013-08-28 3:24:51.149999999999636,82.1918
2013-08-28 3:24:51.8799999999992,82.1918
2013-08-28 3:24:52.610000000000582,82.1918
2013-08-28 3:24:53.340000000000146,81.0811
2013-08-28 3:24:54.079999999999927,81.0811
2013-08-28 3:24:54.819999999999709,82.1918
2013-08-28 3:24:55.549999999999272,82.1918
2013-08-28 3:24:56.280000000000655,81.0811
