Time,Datapoint
2013-08-28 4:20:46.030000000000655,83.3333
2013-08-28 4:20:46.75,82.1918
2013-08-28 4:20:47.479999999999563,82.1918
2013-08-28 4:20:48.209999999999127,81.0811
2013-08-28 4:20:48.950000000000728,80
2013-08-28 4:20:49.700000000000728,78.9474
2013-08-28 4:20:50.459999999999127,84.507
2013-08-28 4:20:51.170000000000073,80
2013-08-28 4:20:51.920000000000073,82.1918
2013-08-28 4:20:52.649999999999636,85.7143
2013-08-28 4:20:53.350000000000364,81.0811
2013-08-28 4:20:54.090000000000146,90.9091
2013-08-28 4:20:54.75,83.3333
2013-08-28 4:20:55.469999999999345,86.9565
2013-08-28 4:20:56.159999999999854,88.2353
2013-08-28 4:20:56.840000000000146,89.5522
2013-08-28 4:20:57.510000000000218,93.75
2013-08-28 4:20:58.149999999999636,86.9565
2013-08-28 4:20:58.840000000000146,90.9091
2013-08-28 4:20:59.5,90.9091
2013-08-28 4:21:0.15999999999985448,92.3077
2013-08-28 4:21:0.80999999999949068,92.3077
2013-08-28 4:21:1.4599999999991269,92.3077
2013-08-28 4:21:2.1100000000005821,90.9091
2013-08-28 4:21:2.7700000000004366,90.9091
2013-08-28 4:21:3.430000000000291,90.9091
2013-08-28 4:21:4.0900000000001455,90.9091
2013-08-28 4:21:4.75,89.5522
2013-08-28 4:21:5.4200000000000728,88.2353
2013-08-28 4:21:6.1000000000003638,88.2353
2013-08-28 4:21:6.7800000000006548,88.2353
2013-08-28 4:21:7.4599999999991269,88.2353
2013-08-28 4:21:8.1399999999994179,85.7143
2013-08-28 4:21:8.8400000000001455,86.9565
2013-08-28 4:21:9.5300000000006548,86.9565
2013-08-28 4:21:10.219999999999345,86.9565
2013-08-28 4:21:10.909999999999854,88.2353
2013-08-28 4:21:11.590000000000146,86.9565
2013-08-28 4:21:12.280000000000655,86.9565
2013-08-28 4:21:12.969999999999345,85.7143
2013-08-28 4:21:13.670000000000073,84.507
2013-08-28 4:21:14.3799999999992,83.3333
2013-08-28 4:21:15.100000000000364,82.1918
2013-08-28 4:21:15.829999999999927,82.1918
2013-08-28 4:21:16.559999999999491,81.0811
2013-08-28 4:21:17.299999999999272,81.0811
2013-08-28 4:21:18.040000000000873,78.9474
2013-08-28 4:21:18.799999999999272,77.9221
2013-08-28 4:21:21.950000000000728,76.9231
2013-08-28 4:21:22.729999999999563,78.9474
2013-08-28 4:21:23.489999999999782,78.9474
2013-08-28 4:21:24.25,78.9474
2013-08-28 4:21:25.010000000000218,76.9231
2013-08-28 4:21:28.079999999999927,80
2013-08-28 4:21:28.829999999999927,81.0811
2013-08-28 4:21:29.569999999999709,81.0811
2013-08-28 4:21:30.309999999999491,82.1918
2013-08-28 4:21:31.040000000000873,82.1918
2013-08-28 4:21:31.770000000000437,82.1918
2013-08-28 4:21:32.5,82.1918
2013-08-28 4:21:33.229999999999563,82.1918
2013-08-28 4:21:33.959999999999127,82.1918
2013-08-28 4:21:34.690000000000509,81.0811
2013-08-28 4:21:35.430000000000291,81.0811
2013-08-28 4:21:36.170000000000073,81.0811
2013-08-28 4:21:36.909999999999854,80
2013-08-28 4:21:37.659999999999854,80
2013-08-28 4:21:38.409999999999854,78.9474
2013-08-28 4:21:39.170000000000073,80
2013-08-28 4:21:39.920000000000073,78.9474
2013-08-28 4:21:40.680000000000291,80
2013-08-28 4:21:41.430000000000291,77.9221
2013-08-28 4:21:42.200000000000728,77.9221
2013-08-28 4:21:42.969999999999345,76.9231
2013-08-28 4:21:46.1200000000008,80
2013-08-28 4:21:46.8700000000008,81.0811
2013-08-28 4:21:47.610000000000582,82.1918
2013-08-28 4:21:48.340000000000146,82.1918
2013-08-28 4:21:49.069999999999709,80
2013-08-28 4:21:49.819999999999709,80
2013-08-28 4:21:50.569999999999709,80
2013-08-28 4:21:51.319999999999709,80
2013-08-28 4:21:54.329999999999927,81.0811
2013-08-28 4:21:55.069999999999709,83.3333
2013-08-28 4:21:55.790000000000873,83.3333
2013-08-28 4:21:56.510000000000218,83.3333
2013-08-28 4:21:57.229999999999563,83.3333
2013-08-28 4:21:57.950000000000728,84.507
2013-08-28 4:21:58.659999999999854,84.507
2013-08-28 4:21:59.3700000000008,85.7143
2013-08-28 4:22:0.069999999999708962,84.507
2013-08-28 4:22:0.78000000000065484,84.507
2013-08-28 4:22:1.4899999999997817,83.3333
2013-08-28 4:22:2.2099999999991269,84.507
2013-08-28 4:22:2.9200000000000728,84.507
2013-08-28 4:22:3.6299999999991996,84.507
2013-08-28 4:22:4.3400000000001455,84.507
2013-08-28 4:22:5.0499999999992724,85.7143
2013-08-28 4:22:5.75,85.7143
2013-08-28 4:22:6.4500000000007276,85.7143
2013-08-28 4:22:7.1499999999996362,85.7143
2013-08-28 4:22:7.8500000000003638,84.507
2013-08-28 4:22:8.5599999999994907,84.507
2013-08-28 4:22:9.2700000000004366,83.3333
2013-08-28 4:22:9.9899999999997817,82.1918
2013-08-28 4:22:10.719999999999345,82.1918
2013-08-28 4:22:11.450000000000728,81.0811
2013-08-28 4:22:12.190000000000509,80
2013-08-28 4:22:12.940000000000509,80
2013-08-28 4:22:13.690000000000509,78.9474
2013-08-28 4:22:14.450000000000728,78.9474
2013-08-28 4:22:15.209999999999127,78.9474
2013-08-28 4:22:18.260000000000218,82.1918
2013-08-28 4:22:18.989999999999782,82.1918
2013-08-28 4:22:19.719999999999345,83.3333
2013-08-28 4:22:20.440000000000509,84.507
2013-08-28 4:22:21.149999999999636,83.3333
2013-08-28 4:22:21.8700000000008,84.507
2013-08-28 4:22:22.579999999999927,85.7143
2013-08-28 4:22:23.280000000000655,85.7143
2013-08-28 4:22:23.979999999999563,85.7143
2013-08-28 4:22:24.680000000000291,84.507
2013-08-28 4:22:25.389999999999418,84.507
2013-08-28 4:22:26.100000000000364,82.1918
2013-08-28 4:22:26.829999999999927,84.507
2013-08-28 4:22:27.540000000000873,83.3333
2013-08-28 4:22:28.260000000000218,83.3333
2013-08-28 4:22:28.979999999999563,83.3333
2013-08-28 4:22:29.700000000000728,85.7143
2013-08-28 4:22:30.399999999999636,84.507
2013-08-28 4:22:31.110000000000582,85.7143
2013-08-28 4:22:31.809999999999491,84.507
2013-08-28 4:22:32.520000000000437,85.7143
2013-08-28 4:22:33.219999999999345,85.7143
2013-08-28 4:22:33.920000000000073,85.7143
2013-08-28 4:22:34.6200000000008,84.507
2013-08-28 4:22:35.329999999999927,84.507
2013-08-28 4:22:36.040000000000873,83.3333
2013-08-28 4:22:36.760000000000218,83.3333
2013-08-28 4:22:37.479999999999563,83.3333
2013-08-28 4:22:38.200000000000728,82.1918
2013-08-28 4:22:38.930000000000291,81.0811
2013-08-28 4:22:39.670000000000073,82.1918
2013-08-28 4:22:40.399999999999636,81.0811
2013-08-28 4:22:41.139999999999418,81.0811
2013-08-28 4:22:41.8799999999992,80
2013-08-28 4:22:42.6299999999992,81.0811
2013-08-28 4:22:43.3700000000008,80
2013-08-28 4:22:44.1200000000008,78.9474
2013-08-28 4:22:44.8799999999992,78.9474
2013-08-28 4:22:45.639999999999418,75.9494
2013-08-28 4:22:46.430000000000291,73.1707
2013-08-28 4:22:47.25,70.5882
2013-08-28 4:22:52.469999999999345,71.4286
2013-08-28 4:22:53.309999999999491,70.5882
2013-08-28 4:22:54.159999999999854,69.7674
2013-08-28 4:22:55.020000000000437,70.5882
2013-08-28 4:22:55.8700000000008,75
2013-08-28 4:22:56.670000000000073,75
2013-08-28 4:22:57.469999999999345,75
2013-08-28 4:22:58.270000000000437,75
2013-08-28 4:22:59.069999999999709,75.9494
2013-08-28 4:22:59.860000000000582,76.9231
2013-08-28 4:23:0.63999999999941792,77.9221
2013-08-28 4:23:1.4099999999998545,78.9474
2013-08-28 4:23:2.1700000000000728,77.9221
2013-08-28 4:23:5.2800000000006548,77.9221
2013-08-28 4:23:6.0499999999992724,78.9474
2013-08-28 4:23:9.1399999999994179,77.9221
2013-08-28 4:23:9.9099999999998545,78.9474
2013-08-28 4:23:13.040000000000873,76.9231
2013-08-28 4:23:13.819999999999709,76.9231
2013-08-28 4:23:17.010000000000218,74.0741
2013-08-28 4:23:17.819999999999709,73.1707
2013-08-28 4:23:18.639999999999418,70.5882
2013-08-28 4:23:19.489999999999782,70.5882
2013-08-28 4:23:20.340000000000146,67.4157
2013-08-28 4:23:24.270000000000437,65.9341
2013-08-28 4:23:25.180000000000291,66.6667
2013-08-28 4:23:26.079999999999927,66.6667
2013-08-28 4:23:26.979999999999563,66.6667
2013-08-28 4:23:27.8799999999992,72.2892
2013-08-28 4:23:28.709999999999127,73.1707
2013-08-28 4:23:29.530000000000655,75
2013-08-28 4:23:30.329999999999927,75.9494
2013-08-28 4:23:31.1200000000008,74.0741
2013-08-28 4:23:31.930000000000291,76.9231
2013-08-28 4:23:32.709999999999127,78.9474
2013-08-28 4:23:33.469999999999345,78.9474
2013-08-28 4:23:34.229999999999563,78.9474
2013-08-28 4:23:34.989999999999782,78.9474
2013-08-28 4:23:35.75,81.0811
2013-08-28 4:23:36.489999999999782,80
2013-08-28 4:23:37.239999999999782,78.9474
2013-08-28 4:23:38.0,76.9231
2013-08-28 4:23:38.780000000000655,75.9494
2013-08-28 4:23:39.569999999999709,75
2013-08-28 4:23:40.3700000000008,75
2013-08-28 4:23:41.170000000000073,73.1707
2013-08-28 4:23:41.989999999999782,73.1707
2013-08-28 4:23:42.809999999999491,72.2892
2013-08-28 4:23:43.639999999999418,72.2892
2013-08-28 4:23:44.469999999999345,71.4286
2013-08-28 4:23:45.309999999999491,71.4286
2013-08-28 4:23:46.149999999999636,70.5882
2013-08-28 4:23:47.0,70.5882
2013-08-28 4:23:47.850000000000364,68.9655
2013-08-28 4:23:48.719999999999345,68.1818
2013-08-28 4:23:49.600000000000364,66.6667
2013-08-28 4:23:50.5,65.9341
2013-08-28 4:23:51.409999999999854,65.2174
2013-08-28 4:23:52.329999999999927,63.8298
2013-08-28 4:23:53.270000000000437,63.1579
2013-08-28 4:23:54.219999999999345,64.5161
2013-08-28 4:23:55.149999999999636,65.2174
2013-08-28 4:23:56.069999999999709,60.6061
2013-08-28 4:23:59.260000000000218,55.0459
2013-08-28 4:24:0.3500000000003638,60
2013-08-28 4:24:1.3500000000003638,65.9341
2013-08-28 4:24:2.2600000000002183,65.2174
2013-08-28 4:24:3.180000000000291,63.8298
2013-08-28 4:24:4.1200000000008004,68.9655
2013-08-28 4:24:4.9899999999997817,69.7674
2013-08-28 4:24:5.8500000000003638,67.4157
2013-08-28 4:24:6.7399999999997817,69.7674
2013-08-28 4:24:7.6000000000003638,71.4286
2013-08-28 4:24:8.4400000000005093,72.2892
2013-08-28 4:24:9.2700000000004366,72.2892
2013-08-28 4:24:10.100000000000364,72.2892
2013-08-28 4:24:10.930000000000291,75
2013-08-28 4:24:11.729999999999563,75
2013-08-28 4:24:12.530000000000655,75
2013-08-28 4:24:13.329999999999927,74.0741
2013-08-28 4:24:14.139999999999418,74.0741
2013-08-28 4:24:14.950000000000728,74.0741
2013-08-28 4:24:15.760000000000218,74.0741
2013-08-28 4:24:16.569999999999709,72.2892
2013-08-28 4:24:17.399999999999636,72.2892
2013-08-28 4:24:18.229999999999563,72.2892
2013-08-28 4:24:19.059999999999491,71.4286
2013-08-28 4:24:19.899999999999636,72.2892
2013-08-28 4:24:20.729999999999563,71.4286
2013-08-28 4:24:21.569999999999709,70.5882
2013-08-28 4:24:22.420000000000073,69.7674
2013-08-28 4:24:23.280000000000655,69.7674
2013-08-28 4:24:24.139999999999418,69.7674
2013-08-28 4:24:25.0,68.9655
2013-08-28 4:24:25.8700000000008,68.1818
2013-08-28 4:24:26.75,68.9655
2013-08-28 4:24:27.6200000000008,67.4157
2013-08-28 4:24:28.510000000000218,67.4157
2013-08-28 4:24:29.399999999999636,67.4157
2013-08-28 4:24:30.290000000000873,68.1818
2013-08-28 4:24:31.170000000000073,69.7674
2013-08-28 4:24:32.030000000000655,69.7674
2013-08-28 4:24:32.889999999999418,65.9341
2013-08-28 4:24:33.799999999999272,63.1579
2013-08-28 4:24:34.75,59.4059
2013-08-28 4:24:35.760000000000218,59.4059
2013-08-28 4:24:36.770000000000437,62.5
2013-08-28 4:24:37.729999999999563,63.1579
2013-08-28 4:24:38.680000000000291,61.2245
2013-08-28 4:24:39.659999999999854,57.6923
2013-08-28 4:24:40.700000000000728,54.0541
2013-08-28 4:24:42.959999999999127,58.2524
2013-08-28 4:24:43.989999999999782,64.5161
2013-08-28 4:24:44.920000000000073,64.5161
2013-08-28 4:24:45.850000000000364,64.5161
2013-08-28 4:24:46.780000000000655,64.5161
2013-08-28 4:24:47.709999999999127,67.4157
2013-08-28 4:24:48.600000000000364,68.9655
2013-08-28 4:24:49.469999999999345,67.4157
2013-08-28 4:24:50.360000000000582,68.1818
2013-08-28 4:24:51.239999999999782,67.4157
2013-08-28 4:24:52.1299999999992,68.9655
2013-08-28 4:24:53.0,69.7674
2013-08-28 4:24:53.860000000000582,70.5882
2013-08-28 4:24:54.709999999999127,68.1818
2013-08-28 4:24:55.590000000000146,67.4157
2013-08-28 4:24:56.479999999999563,64.5161
2013-08-28 4:24:57.409999999999854,63.8298
2013-08-28 4:24:58.350000000000364,63.8298
2013-08-28 4:24:59.290000000000873,63.1579
2013-08-28 4:25:0.23999999999978172,63.1579
2013-08-28 4:25:1.1900000000005093,63.8298
2013-08-28 4:25:2.1299999999991996,67.4157
2013-08-28 4:25:3.0200000000004366,65.9341
2013-08-28 4:25:3.930000000000291,66.6667
2013-08-28 4:25:4.8299999999999272,65.9341
2013-08-28 4:25:5.7399999999997817,65.2174
2013-08-28 4:25:6.6599999999998545,68.1818
2013-08-28 4:25:7.5400000000008731,68.1818
2013-08-28 4:25:8.4200000000000728,66.6667
2013-08-28 4:25:9.319999999999709,65.2174
2013-08-28 4:25:10.239999999999782,63.8298
2013-08-28 4:25:11.180000000000291,63.1579
2013-08-28 4:25:12.1299999999992,64.5161
2013-08-28 4:25:13.059999999999491,66.6667
2013-08-28 4:25:13.959999999999127,65.9341
2013-08-28 4:25:14.8700000000008,65.9341
2013-08-28 4:25:15.780000000000655,65.2174
2013-08-28 4:25:16.700000000000728,65.9341
2013-08-28 4:25:17.610000000000582,66.6667
2013-08-28 4:25:18.510000000000218,69.7674
2013-08-28 4:25:19.3700000000008,66.6667
2013-08-28 4:25:20.270000000000437,65.9341
2013-08-28 4:25:21.180000000000291,65.2174
2013-08-28 4:25:22.100000000000364,65.9341
2013-08-28 4:25:23.010000000000218,68.9655
2013-08-28 4:25:23.8799999999992,71.4286
2013-08-28 4:25:24.719999999999345,70.5882
2013-08-28 4:25:25.569999999999709,72.2892
2013-08-28 4:25:26.399999999999636,70.5882
2013-08-28 4:25:27.25,69.7674
2013-08-28 4:25:28.110000000000582,69.7674
2013-08-28 4:25:28.969999999999345,72.2892
2013-08-28 4:25:29.799999999999272,68.9655
2013-08-28 4:25:30.670000000000073,66.6667
2013-08-28 4:25:31.569999999999709,65.2174
2013-08-28 4:25:32.489999999999782,65.9341
2013-08-28 4:25:33.399999999999636,67.4157
2013-08-28 4:25:34.290000000000873,66.6667
2013-08-28 4:25:35.190000000000509,65.9341
2013-08-28 4:25:36.100000000000364,65.2174
2013-08-28 4:25:37.020000000000437,64.5161
2013-08-28 4:25:37.950000000000728,66.6667
2013-08-28 4:25:38.850000000000364,68.9655
2013-08-28 4:25:39.719999999999345,66.6667
2013-08-28 4:25:40.6200000000008,67.4157
2013-08-28 4:25:41.510000000000218,67.4157
2013-08-28 4:25:42.399999999999636,67.4157
2013-08-28 4:25:43.290000000000873,70.5882
2013-08-28 4:25:44.139999999999418,71.4286
2013-08-28 4:25:44.979999999999563,70.5882
2013-08-28 4:25:45.829999999999927,68.9655
2013-08-28 4:25:46.700000000000728,66.6667
2013-08-28 4:25:47.600000000000364,63.8298
2013-08-28 4:25:48.540000000000873,65.2174
2013-08-28 4:25:49.459999999999127,66.6667
2013-08-28 4:25:50.360000000000582,67.4157
2013-08-28 4:25:51.25,65.9341
2013-08-28 4:25:52.159999999999854,62.5
2013-08-28 4:25:53.1200000000008,62.5
2013-08-28 4:25:54.079999999999927,65.2174
2013-08-28 4:25:55.0,67.4157
2013-08-28 4:25:55.889999999999418,65.9341
2013-08-28 4:25:56.799999999999272,65.9341
2013-08-28 4:25:57.709999999999127,65.2174
2013-08-28 4:25:58.6299999999992,65.9341
2013-08-28 4:25:59.540000000000873,68.1818
2013-08-28 4:26:0.42000000000007276,67.4157
2013-08-28 4:26:1.3099999999994907,65.9341
2013-08-28 4:26:2.2199999999993452,63.1579
2013-08-28 4:26:3.1700000000000728,62.5
2013-08-28 4:26:4.1299999999991996,65.2174
2013-08-28 4:26:5.0499999999992724,67.4157
2013-08-28 4:26:5.9400000000005093,65.9341
2013-08-28 4:26:6.8500000000003638,64.5161
2013-08-28 4:26:7.7800000000006548,63.1579
2013-08-28 4:26:8.7299999999995634,61.2245
2013-08-28 4:26:9.7099999999991269,62.5
2013-08-28 4:26:10.670000000000073,65.2174
2013-08-28 4:26:11.590000000000146,63.1579
2013-08-28 4:26:12.540000000000873,62.5
2013-08-28 4:26:16.350000000000364,64.5161
2013-08-28 4:26:17.280000000000655,65.2174
2013-08-28 4:26:18.200000000000728,63.1579
2013-08-28 4:26:19.149999999999636,62.5
2013-08-28 4:26:20.110000000000582,63.1579
2013-08-28 4:26:21.059999999999491,62.5
2013-08-28 4:26:22.020000000000437,65.2174
2013-08-28 4:26:22.940000000000509,63.1579
2013-08-28 4:26:23.889999999999418,63.1579
2013-08-28 4:26:24.840000000000146,61.2245
2013-08-28 4:26:25.819999999999709,61.8557
2013-08-28 4:26:26.790000000000873,61.2245
2013-08-28 4:26:27.770000000000437,63.8298
2013-08-28 4:26:28.709999999999127,63.1579
2013-08-28 4:26:29.659999999999854,61.8557
2013-08-28 4:26:30.6299999999992,60.6061
2013-08-28 4:26:31.6200000000008,59.4059
2013-08-28 4:26:32.6299999999992,58.8235
2013-08-28 4:26:33.649999999999636,60.6061
2013-08-28 4:26:34.639999999999418,63.8298
2013-08-28 4:26:35.579999999999927,61.8557
2013-08-28 4:26:36.549999999999272,61.2245
2013-08-28 4:26:37.530000000000655,60
2013-08-28 4:26:38.530000000000655,61.2245
2013-08-28 4:26:39.510000000000218,64.5161
2013-08-28 4:26:40.440000000000509,65.2174
2013-08-28 4:26:41.360000000000582,63.8298
2013-08-28 4:26:42.299999999999272,61.8557
2013-08-28 4:26:43.270000000000437,61.2245
2013-08-28 4:26:44.25,62.5
2013-08-28 4:26:45.209999999999127,67.4157
2013-08-28 4:26:46.100000000000364,66.6667
2013-08-28 4:26:47.0,66.6667
2013-08-28 4:26:47.899999999999636,67.4157
2013-08-28 4:26:48.790000000000873,65.9341
2013-08-28 4:26:49.700000000000728,68.1818
2013-08-28 4:26:50.579999999999927,68.9655
2013-08-28 4:26:51.450000000000728,67.4157
2013-08-28 4:26:52.340000000000146,64.5161
2013-08-28 4:26:53.270000000000437,62.5
2013-08-28 4:26:54.229999999999563,60
2013-08-28 4:26:55.229999999999563,62.5
2013-08-28 4:26:56.190000000000509,65.9341
2013-08-28 4:26:57.100000000000364,65.2174
2013-08-28 4:26:58.020000000000437,63.8298
2013-08-28 4:26:58.959999999999127,61.8557
2013-08-28 4:26:59.930000000000291,61.8557
2013-08-28 4:27:0.8999999999996362,64.5161
2013-08-28 4:27:1.8299999999999272,67.4157
2013-08-28 4:27:2.7199999999993452,64.5161
2013-08-28 4:27:3.6499999999996362,65.2174
2013-08-28 4:27:4.569999999999709,63.8298
2013-08-28 4:27:5.5100000000002183,63.8298
2013-08-28 4:27:6.4500000000007276,65.9341
2013-08-28 4:27:7.3600000000005821,68.1818
2013-08-28 4:27:8.2399999999997817,65.2174
2013-08-28 4:27:9.1599999999998545,62.5
2013-08-28 4:27:10.1200000000008,61.8557
2013-08-28 4:27:11.090000000000146,61.8557
2013-08-28 4:27:12.059999999999491,65.9341
2013-08-28 4:27:12.969999999999345,68.1818
2013-08-28 4:27:13.850000000000364,66.6667
2013-08-28 4:27:14.75,65.9341
2013-08-28 4:27:15.659999999999854,64.5161
2013-08-28 4:27:16.590000000000146,66.6667
2013-08-28 4:27:17.489999999999782,67.4157
2013-08-28 4:27:18.3799999999992,66.6667
2013-08-28 4:27:19.280000000000655,65.2174
2013-08-28 4:27:20.200000000000728,64.5161
2013-08-28 4:27:21.1299999999992,64.5161
2013-08-28 4:27:22.059999999999491,68.9655
2013-08-28 4:27:22.930000000000291,65.9341
2013-08-28 4:27:23.840000000000146,65.9341
2013-08-28 4:27:24.75,63.1579
2013-08-28 4:27:25.700000000000728,63.8298
2013-08-28 4:27:26.639999999999418,64.5161
2013-08-28 4:27:27.569999999999709,65.9341
2013-08-28 4:27:28.479999999999563,66.6667
2013-08-28 4:27:29.3799999999992,64.5161
2013-08-28 4:27:30.309999999999491,62.5
2013-08-28 4:27:31.270000000000437,61.2245
2013-08-28 4:27:32.25,61.8557
2013-08-28 4:27:33.219999999999345,63.8298
2013-08-28 4:27:34.159999999999854,65.2174
2013-08-28 4:27:35.079999999999927,62.5
2013-08-28 4:27:36.040000000000873,60.6061
2013-08-28 4:27:37.030000000000655,59.4059
2013-08-28 4:27:38.040000000000873,60.6061
2013-08-28 4:27:39.030000000000655,63.1579
2013-08-28 4:27:39.979999999999563,62.5
2013-08-28 4:27:40.940000000000509,59.4059
2013-08-28 4:27:41.950000000000728,57.6923
2013-08-28 4:27:42.989999999999782,56.6038
2013-08-28 4:27:44.049999999999272,61.2245
2013-08-28 4:27:45.030000000000655,62.5
2013-08-28 4:27:45.989999999999782,61.8557
2013-08-28 4:27:46.959999999999127,60.6061
2013-08-28 4:27:47.950000000000728,58.2524
2013-08-28 4:27:48.979999999999563,57.1429
2013-08-28 4:27:50.030000000000655,61.2245
2013-08-28 4:27:51.010000000000218,64.5161
2013-08-28 4:27:51.940000000000509,62.5
2013-08-28 4:27:52.899999999999636,60
2013-08-28 4:27:53.899999999999636,61.2245
2013-08-28 4:27:54.8799999999992,61.2245
2013-08-28 4:27:55.860000000000582,64.5161
2013-08-28 4:27:56.790000000000873,68.1818
2013-08-28 4:27:57.670000000000073,65.2174
2013-08-28 4:27:58.590000000000146,65.9341
2013-08-28 4:27:59.5,65.9341
2013-08-28 4:28:0.40999999999985448,64.5161
2013-08-28 4:28:1.3400000000001455,67.4157
2013-08-28 4:28:2.2299999999995634,69.7674
2013-08-28 4:28:3.0900000000001455,66.6667
2013-08-28 4:28:3.9899999999997817,65.9341
2013-08-28 4:28:4.8999999999996362,64.5161
2013-08-28 4:28:5.8299999999999272,63.1579
2013-08-28 4:28:6.7800000000006548,65.2174
2013-08-28 4:28:7.7000000000007276,67.4157
2013-08-28 4:28:8.5900000000001455,68.1818
2013-08-28 4:28:9.4699999999993452,67.4157
2013-08-28 4:28:10.360000000000582,64.5161
2013-08-28 4:28:11.290000000000873,62.5
2013-08-28 4:28:12.25,61.2245
2013-08-28 4:28:13.229999999999563,63.1579
2013-08-28 4:28:14.180000000000291,64.5161
2013-08-28 4:28:15.110000000000582,61.8557
2013-08-28 4:28:16.079999999999927,60.6061
2013-08-28 4:28:17.069999999999709,59.4059
2013-08-28 4:28:18.079999999999927,57.6923
2013-08-28 4:28:19.1200000000008,57.1429
2013-08-28 4:28:20.170000000000073,61.2245
2013-08-28 4:28:21.149999999999636,63.8298
2013-08-28 4:28:22.090000000000146,61.8557
2013-08-28 4:28:23.059999999999491,61.8557
2013-08-28 4:28:24.030000000000655,60.6061
2013-08-28 4:28:25.020000000000437,58.2524
2013-08-28 4:28:26.049999999999272,61.2245
2013-08-28 4:28:27.030000000000655,63.8298
2013-08-28 4:28:27.969999999999345,61.2245
2013-08-28 4:28:28.950000000000728,58.2524
2013-08-28 4:28:29.979999999999563,56.0748
2013-08-28 4:28:31.049999999999272,55.5556
2013-08-28 4:28:32.1299999999992,57.6923
2013-08-28 4:28:33.170000000000073,60.6061
2013-08-28 4:28:34.159999999999854,63.8298
2013-08-28 4:28:35.100000000000364,62.5
2013-08-28 4:28:36.059999999999491,62.5
2013-08-28 4:28:37.020000000000437,62.5
2013-08-28 4:28:37.979999999999563,63.8298
2013-08-28 4:28:38.920000000000073,66.6667
2013-08-28 4:28:39.819999999999709,66.6667
2013-08-28 4:28:40.719999999999345,65.2174
2013-08-28 4:28:41.639999999999418,63.8298
2013-08-28 4:28:42.579999999999927,61.8557
2013-08-28 4:28:43.549999999999272,61.8557
2013-08-28 4:28:44.520000000000437,65.2174
2013-08-28 4:28:45.440000000000509,67.4157
2013-08-28 4:28:46.329999999999927,65.9341
2013-08-28 4:28:47.239999999999782,63.8298
2013-08-28 4:28:48.180000000000291,63.1579
2013-08-28 4:28:49.1299999999992,64.5161
2013-08-28 4:28:50.059999999999491,66.6667
2013-08-28 4:28:50.959999999999127,65.9341
2013-08-28 4:28:51.8700000000008,63.8298
2013-08-28 4:28:52.809999999999491,62.5
2013-08-28 4:28:53.770000000000437,61.8557
2013-08-28 4:28:54.739999999999782,63.1579
2013-08-28 4:28:55.690000000000509,65.9341
2013-08-28 4:28:56.600000000000364,61.8557
2013-08-28 4:28:57.569999999999709,60
2013-08-28 4:28:58.569999999999709,58.2524
2013-08-28 4:28:59.600000000000364,58.8235
2013-08-28 4:29:0.62000000000080036,61.8557
2013-08-28 4:29:1.5900000000001455,61.8557
2013-08-28 4:29:2.5599999999994907,58.8235
2013-08-28 4:29:3.5799999999999272,58.2524
2013-08-28 4:29:4.6100000000005821,57.6923
2013-08-28 4:29:5.6499999999996362,60.6061
2013-08-28 4:29:6.6399999999994179,62.5
2013-08-28 4:29:7.6000000000003638,61.2245
2013-08-28 4:29:8.5799999999999272,59.4059
2013-08-28 4:29:9.5900000000001455,58.8235
2013-08-28 4:29:10.610000000000582,60
2013-08-28 4:29:11.610000000000582,63.1579
2013-08-28 4:29:12.559999999999491,65.9341
2013-08-28 4:29:13.469999999999345,63.1579
2013-08-28 4:29:14.420000000000073,62.5
2013-08-28 4:29:15.3799999999992,62.5
2013-08-28 4:29:16.340000000000146,65.9341
2013-08-28 4:29:17.25,66.6667
2013-08-28 4:29:18.149999999999636,65.9341
2013-08-28 4:29:19.059999999999491,65.9341
2013-08-28 4:29:19.969999999999345,65.9341
2013-08-28 4:29:20.8799999999992,64.5161
2013-08-28 4:29:21.809999999999491,65.9341
2013-08-28 4:29:22.719999999999345,68.9655
2013-08-28 4:29:23.590000000000146,68.1818
2013-08-28 4:29:24.469999999999345,68.1818
2013-08-28 4:29:25.350000000000364,65.9341
2013-08-28 4:29:26.260000000000218,61.8557
2013-08-28 4:29:27.229999999999563,59.4059
2013-08-28 4:29:28.239999999999782,63.8298
2013-08-28 4:29:29.180000000000291,63.1579
2013-08-28 4:29:30.1299999999992,63.1579
2013-08-28 4:29:31.079999999999927,60
2013-08-28 4:29:32.079999999999927,57.6923
2013-08-28 4:29:33.1200000000008,56.6038
2013-08-28 4:29:34.180000000000291,60.6061
2013-08-28 4:29:35.170000000000073,63.8298
2013-08-28 4:29:36.110000000000582,61.2245
2013-08-28 4:29:37.090000000000146,58.8235
2013-08-28 4:29:38.110000000000582,59.4059
2013-08-28 4:29:39.1200000000008,58.8235
2013-08-28 4:29:40.139999999999418,63.1579
2013-08-28 4:29:41.090000000000146,63.1579
2013-08-28 4:29:42.040000000000873,62.5
2013-08-28 4:29:43.0,61.8557
2013-08-28 4:29:43.969999999999345,60.6061
2013-08-28 4:29:44.959999999999127,64.5161
2013-08-28 4:29:45.889999999999418,65.9341
2013-08-28 4:29:46.799999999999272,63.8298
2013-08-28 4:29:47.739999999999782,63.1579
2013-08-28 4:29:48.690000000000509,60.6061
2013-08-28 4:29:49.680000000000291,60.6061
